date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2026-03-09 00:00:00+00:00,2026,3,9,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08 00:00:00+00:00,2026,3,8,port137,Beira,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08 00:00:00+00:00,2026,3,8,port702,Maputo,Mozambique,MOZ,0,1,0,1,0,2,2,0,0,0,6542,0,6542,6542,0,89202,0,0,0,89202,89202
2026-03-08 00:00:00+00:00,2026,3,8,port784,Nacala,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08 00:00:00+00:00,2026,3,8,port896,Pemba,Mozambique,MOZ,0,0,1,0,0,1,1,0,0,100,0,0,100,100,0,0,0,0,0,0,0
2026-03-08 00:00:00+00:00,2026,3,8,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07 00:00:00+00:00,2026,3,7,port137,Beira,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07 00:00:00+00:00,2026,3,7,port702,Maputo,Mozambique,MOZ,1,1,1,0,0,3,3,2661,0,0,0,0,2661,2661,820,25781,7576,0,0,34178,34178
2026-03-07 00:00:00+00:00,2026,3,7,port784,Nacala,Mozambique,MOZ,1,1,0,0,0,2,2,11761,5100,0,0,0,16861,16861,0,49592,0,0,0,49592,49592
2026-03-07 00:00:00+00:00,2026,3,7,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07 00:00:00+00:00,2026,3,7,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
